@relation rationale
@attribute sentence string
@attribute classification string
@data
' Oh_UH yes_UH ,_, one_CD more_JJR comment_NN ,_, the_DT ibus_NN -_HYPH daemon_NN I_PRP mentioned_VBD before_RB was_VBD a_DT red_JJ herring_NN ;_: starting_VBG ibus_NN -_HYPH daemon_NN had_VBD no_DT effect_NN if_IN the_DT kayboard_NN was_VBD plugged_VBN in_RP after_IN mumble_JJ was_VBD started_VBN ._.','relevant'
' Hello_UH ,_, \n_ I_PRP have_VBP the_DT same_JJ problem_NN running_VBG mumble_JJ client_NN 1.1.8_CD -_SYM 3_CD ._.','relevant'
' I_PRP am_VBP using_VBG Ubuntu_NNP 9.10_CD (_-LRB- 2.6.31_CD -_HYPH 22-generic_CD )_-RRB- amd64_NN ._.','irrelevant'
' The_DT keyboard_NN I_PRP am_VBP using_VBG is_VBZ a_DT microsoft_NN wired_VBN 600_CD usb_NN (_-LRB- this_DT is_VBZ a_DT desktop_JJ pc_NN btw_RB )_-RRB- ._.','irrelevant'
" I_PRP 've_VB tried_VBN the_DT ibus_NN -_HYPH daemon_NN thing_NN but_CC it_PRP did_VBD n't_RB worked_VBN ._.",'relevant'
' My_PRP$ keyboard_NN has_VBZ some_DT shortcuts_NNS about_IN the_DT calculator_NN ,_, paly_JJ /_SYM pause_NN ,_, volume_NN up_RP /_SYM down_RB and_CC mute_NN ._.','irrelevant'
' All_PDT these_DT shortcuts_NNS are_VBP working_VBG with_IN mumble_JJ ._.','irrelevant'
" Also_RB I_PRP 've_VB tried_VBN to_TO run_VB mumble_JJ as_IN root_NN and_CC all_PDT the_DT keys_NNS worked_VBD fine_RB ._.",'irrelevant'
' I_PRP have_VBP also_RB tried_VBN to_TO set_VB the_DT push_NN -_HYPH to_IN -_HYPH talk_VB shortcut_NN as_IN root_NN and_CC use_VB it_PRP after_IN that_DT as_IN normal_JJ user_NN but_CC I_PRP was_VBD not_RB successful_JJ ._.','relevant'
" The_DT settings_NNS were_VBD saved_VBN but_CC mumble_JJ was_VBD n't_RB responding_VBG to_IN the_DT key_NN that_WDT I_PRP have_VBP set_VBN ._.",'relevant'
' Hi_UH ,_, \n_ I_PRP have_VBP the_DT same_JJ issue_NN with_IN version_NN 1.2.3_CD -_SYM 2ubuntu4.1_CD on_IN Ubuntu_NNP 12.04LTS_CD 64bit_NN and_CC several_JJ Logitech_NNP -_HYPH Keyboards_NNP ._.','relevant'
' Greetinx_NNP \n_ Heiko_NNP','irrelevant'
' Please_UH use_VB apport_NN -_HYPH collect_VB 633317_CD','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' apport_NN information_NN','irrelevant'
' Needs_VBZ 0_CD dB_JJ cap_NN for_IN node_JJ 0x10_NN :_: \n_ Amp_NN -_HYPH Out_RP caps_NNS :_: ofs=0x17_RB ,_, nsteps=0x1e_NNP ,_, stepsize=0x05_NNP ,_, mute=1_NN','irrelevant'
' There_EX is_VBZ an_DT existing_VBG amp_NN override_NN for_IN 0x10_CD ,_, but_CC the_DT one_NN for_IN 0x1c_CD is_VBZ missing_VBG ._.','relevant'
" would_MD n't_RB that_DT mean_VB ,_, the_DT user_NN needs_VBZ to_TO use_VB another_DT theme_NN to_TO use_VB the_DT program_NN ?_.",'relevant'
' [_-LRB- Expired_VBN for_IN Ubuntu_NNP because_IN there_EX has_VBZ been_VBN no_DT activity_NN for_IN 60_CD days_NNS ._. ]_-RRB-','irrelevant'
' I_PRP have_VBP installed_VBN blueman_NN on_IN kubuntu_NN ._.','irrelevant'
' When_WRB trying_VBG to_TO start_VB it_PRP I_PRP got_VBD the_DT gtk_NN -_HYPH missing_VBG -_HYPH image_NN is_VBZ missing_VBG error_NN report_NN ._.','relevant'
' Solution_NN is_VBZ to_TO install_VB gnome_JJ -_HYPH icon_NN -_HYPH theme_NN ._.','relevant'
' After_IN that_DT blueman_NN started_VBD as_IN expected_VBN ._.','relevant'
' I_PRP believe_VBP this_DT means_VBZ that_IN blueman_NN should_MD depend_VB on_IN gnome_JJ -_HYPH icon_NN -_HYPH theme_NN ._.','relevant'
" blueman_NN packages_NNS with_IN itself_PRP a_DT bunch_NN of_IN icons_NNS ,_, i_PRP 'm_VBP sure_JJ it_PRP 's_VBZ much_RB better_JJR to_TO pack_VB all_DT dependent_JJ icons_NNS rather_RB than_IN link_VB dependency_NN to_IN third_JJ party_NN packet_NN which_WDT is_VBZ not_RB obliged_VBN to_TO carry_VB required_VBN hardcoded_VBN images_NNS ._.",'relevant'
" Confirm_VB this_DT bug_NN on_IN Kubuntu_NNP 13.04_CD -_: ca_MD n't_RB start_VB blueman_NN -_HYPH applet_NN ._.",'relevant'
" sudo_JJ apt_JJ -_HYPH get_VB install_VB gnome_JJ -_HYPH icon_NN -_HYPH theme_NN \n_ do_VBP n't_RB solve_VB the_DT problem_NN ,_, I_PRP see_VBP the_DT error_NN :_: \n_ Failed_VBD to_TO load_VB StandardItems_NNP \n_ Icon_NNP '_'' gtk_NN -_HYPH missing_VBG -_HYPH image_NN '_'' not_RB present_JJ in_IN theme_NN \n_ Did_VBD anybody_NN know_VB some_DT solution_NN for_IN this_DT issue_NN ?_.",'relevant'
' Maybe_RB this_DT issue_NN is_VBZ the_DT duplicate_NN of_IN https://bugs.launchpad.net/ubuntu/+source/blueman/+bug/1037216_NN ?_.','relevant'
' Problem_NNP solved_VBD for_IN me_PRP after_IN going_VBG to_IN System_NNP Settings_NNPS -_HYPH Application_NNP Appearance_NNP -_HYPH GTK_NNP and_CC changing_VBG Icon_NNP Themes_NNP -_HYPH Fallback_NNP theme_NN to_IN GNOME_NNP (_-LRB- default_NN was_VBD be_VB Oxygen_NNP )_-RRB- ._.','relevant'
' The_DT Scrapy_NNP version_NN in_IN the_DT Ubuntu_NNP /_SYM Debian_JJ python_NN -_HYPH scrapy_NN package_NN is_VBZ quite_RB old_JJ ._.','relevant'
' I_PRP suggest_VBP you_PRP use_VB the_DT Ubuntu_NNP packages_NNS provided_VBN by_IN the_DT Scrapy_NNP project_NN instead_RB :_: http://doc.scrapy.org/topics/ubuntu.html_NNP (_-LRB- APT_NNP repo_NN available_JJ too_RB )_-RRB- ._.','relevant'
" It_PRP would_MD be_VB great_JJ if_IN we_PRP could_MD synchronize_VB the_DT Debian_JJ package_NN provided_VBN by_IN the_DT Scrapy_NNP project_NN with_IN the_DT one_NN available_JJ in_IN Ubuntu_NNP /_SYM Debian_NNP ,_, but_CC not_RB I_PRP 'm_VBP not_RB sure_JJ what_WP 's_VBZ the_DT procedure_NN for_IN that_DT ._.",'relevant'
' Hello_UH ,_, \n_ python_NN -_HYPH guppy_NNP is_VBZ recommended_VBN by_IN python_NN -_HYPH scrapy_NN because_IN one_CD of_IN it_PRP files_VBZ tries_VBZ to_TO import_VB it_PRP [_-LRB- 1_CD ]_-RRB- :_: \n_ /_SYM \n\n__SP |_NN try_VBP :_: \n_ |_NNP     __SP import_NN guppy_NN \n_ |_NNP     __SP hpy_NN =_SYM guppy.hpy_XX (_-LRB- )_-RRB- \n_ |_NNP except_IN ImportError_NNP :_: \n_ |_NNP     __SP hpy_NN =_SYM None_NN \n\n\n\n__SP As_IN for_IN the_DT not_RB up_RB -_HYPH to_IN -_HYPH date_NN package_NN in_IN Debian_NNP /_SYM Ubuntu_NNP ,_, it_PRP is_VBZ due_JJ to_IN the_DT Debian_JJ Freeze_NN ._.','relevant'
' I_PRP have_VBP uploaded_VBN the_DT 0.9_CD version_NN of_IN python_NN -_HYPH scrapy_NN to_IN experimental_JJ ,_, as_IN it_PRP does_VBZ not_RB fit_VB to_TO be_VB in_IN squeeze_NN (_-LRB- due_IN to_IN the_DT freeze_NN )_-RRB- ._.','relevant'
' I_PRP will_MD work_VB on_IN packaging_VBG the_DT latest_JJS version_NN and_CC upload_VBP it_PRP on_IN experimental_JJ (_-LRB- Debian_NNP )_-RRB- ._.','relevant'
' Then_RB ,_, a_DT synchronization_NN request_NN can_MD be_VB sent_VBN on_IN launchpad_NN asking_VBG the_DT Ubuntu_NNP Teams_NNPS to_TO review_VB ,_, and_CC upload_VB the_DT package_NN onto_IN Ubuntu_NNP repositories_NNS ._.','irrelevant'
' If_IN you_PRP need_VBP any_DT help_NN on_IN this_DT part_NN ,_, I_PRP would_MD be_VB glad_JJ to_TO give_VB you_PRP a_DT hand_NN ._.','irrelevant'
' Cheers_NNP ,_, \n\xa0__SP Ignace_NNP M_NNP \n_ [_-LRB- 1_CD ]_-RRB- http://hg.scrapy.org/scrapy/file/8ffd63e657f0/scrapy/telnet.py_NN \n_ [_-LRB- 2_CD ]_-RRB- http://packages.qa.debian.org/p/python-scrapy/news/20100823T164725Z.html_NN','irrelevant'
' I_PRP see_VBP that_DT guppy_NN is_VBZ imported_VBN there_RB ..._: but_CC what_WP about_IN requiring_VBG python_NN -_HYPH django_NN ?_.','relevant'
" Surely_RB ,_, a_DT scraping_VBG utility_NN does_VBZ n't_RB need_VB django_NN installed_VBN ,_, right_JJ ?_.",'relevant'
" I_PRP simple_JJ grep_NN shows_VBZ that_IN it_PRP does_VBZ :_: \n_ ----_: \n_ $_HYPH grep_JJ -R_HYPH django_NN scrapy/_NN \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem_NN /_SYM models.py_NN :_: from_IN django.db_NN import_NN models_NNS \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem_NN /_SYM models.py_NN :_:        __SP app_label_NN =_SYM '_`` test_djangoitem_NN '_'' \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_VBP :_: from_IN scrapy.contrib_exp.djangoitem_NN import_NN DjangoItem_NNP ,_, Field_NNP \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_JJ :_: os.environ['DJANGO_SETTINGS_MODULE_NNP '_'' ]_-RRB- =_: '_`` scrapy.tests.test_djangoitem.settings_NNS '_POS \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_VBP :_:    __SP import_NN django_NN \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_VBP :_:    __SP django_NN =_SYM None_NN \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_CC :_: if_IN django_NN :_: \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_VBP :_:    __SP django_model_NN =_SYM Person_NN \n_ scrapy_NN /_SYM tests_NNS /_SYM test_djangoitem/__init__.py_CC :_:        __SP if_IN not_RB django_NN :_: \n_ scrapy_NN /_SYM contrib_exp_CD /_SYM djangoitem.py_NN :_:        __SP if_IN cls.django_model_NN :_: \n_ scrapy_NN /_SYM contrib_exp_CD /_SYM djangoitem.py_NN :_:            __SP cls._model_meta_VB =_SYM cls.django_model._meta_JJ \n_ scrapy_NN /_SYM contrib_exp_CD /_SYM djangoitem.py_NN :_:    __SP django_model_NN =_SYM None_NN \n_ scrapy_NN /_SYM contrib_exp_CD /_SYM djangoitem.py_IN :_:        __SP model_NN =_SYM self.django_model(**modelargs_NNS )_-RRB- \n_ ----_: \n_ However_RB ,_, it_PRP might_MD be_VB interesting_JJ to_TO '_`` suggest_VB '_'' it_PRP instead_RB '_`` recommend_VB '_'' it_PRP ._.",'relevant'
" I_PRP 'll_MD work_VB on_IN this_DT in_IN the_DT next_JJ release_NN ._.",'irrelevant'
' Cheers_NNP ,_, \n\xa0__SP Ignace_NNP M_NNP','irrelevant'
' Scrapy_NNP contains_VBZ many_JJ additional_JJ code_NN in_IN scrapy.contrib_NN which_WDT are_VBP extras_NNS and_CC not_RB required_VBN to_TO run_VB the_DT framework_NN ._.','relevant'
' boto_NN is_VBZ another_DT example_NN of_IN such_JJ dependency_NN ,_, which_WDT is_VBZ even_RB listed_VBN as_IN depends_VBZ (_-LRB- not_RB recommends_VBZ )_-RRB- ._.','relevant'
" The_DT only_JJ 3_CD depends_VBZ are_VBP :_: python_NN -_HYPH libxml2_NN ,_, python_NN -_HYPH twisted_JJ ,_, python_NN -_HYPH openssl_NNP (_-LRB- this_DT is_VBZ optional_JJ but_CC highly_RB recommended_VBN and_CC it_PRP 's_VBZ listed_VBN as_IN suggests_VBZ now_RB )_-RRB- ._.",'relevant'
' I_PRP would_MD list_VB as_IN recommended_VBN :_: python_NN -_HYPH pygments_NNS ,_, python_NN -_HYPH imaging_NN (_-LRB- used_VBN by_IN a_DT very_RB popular_JJ contrib_NN -_: the_DT images_NNS pipeline_NN )_-RRB- ,_, and_CC maybe_RB python_NN -_HYPH guppy_NNP (_-LRB- or_CC perhaps_RB in_IN suggests_NNS )_-RRB- ._.','relevant'
" Packages_NNS I_PRP ca_MD n't_RB decide_VB whether_IN to_TO put_VB in_RP suggests_NNS or_CC recommends_VBZ :_: \n_ *_NFP ipython_NN (_-LRB- supports_VBZ an_DT improved_JJ shell_NN console_NN -_: we_PRP should_MD probably_RB do_VB the_DT same_JJ as_IN django_NN ?_. )_-RRB-",'relevant'
" *_NFP python_NN -_HYPH boto_NN (_-LRB- enables_VBZ S3_NNP backend_NN for_IN images_NNS pipeline_NN )_-RRB- \n_ *_NFP python_NN -_HYPH pygments_NNS (_-LRB- supports_VBZ colorized_JJ output_NN in_IN scrapy_NN parse_NN command_NN )_-RRB- \n_ *_NFP python_NN -_HYPH guppy_NN (_-LRB- enhances_VBZ memory_NN debugging_VBG capabilities_NNS from_IN the_DT telnet_NN console_NN )_-RRB- \n_ python_NN -_HYPH django_NN does_VBZ n't_RB fit_VB in_IN either_DT recommends_VBZ or_CC suggests_VBZ ,_, IMO_RB ._.",'relevant'
' Thanks_NNS Pablo_VB for_IN your_PRP$ input_NN !_.','irrelevant'
' I_PRP will_MD take_VB all_DT of_IN your_PRP$ remarks_NNS into_IN account_NN in_IN the_DT upcoming_JJ package_NN ._.','irrelevant'
' Regards_NNS ,_, \n\xa0__SP Ignace_NNP M_NNP','irrelevant'
" iPython_NNP should_MD n't_RB be_VB included_VBN ._.",'relevant'
" It_PRP 's_VBZ a_DT tool_NN that_WDT 's_VBZ useful_JJ for_IN Python_NNP developers_NNS ._.",'relevant'
" Surely_RB ,_, if_IN you_PRP installed_VBD a_DT scraping_VBG utility_NN ,_, you_PRP would_MD n't_RB expect_VB typing_VBG the_DT word_NN python_NN into_IN a_DT console_NN to_TO change_VB ,_, right_JJ ?_.",'relevant'
" I_PRP 'd_MD be_VB dumbfounded_VBN if_IN that_DT happened_VBD to_IN me_PRP and_CC I_PRP was_VBD n't_RB watching_VBG carefully_RB what_WP I_PRP was_VBD installing_VBG ._.",'relevant'
' Principle_NN of_IN least_JJS surprise_NN ._.','relevant'
' Ignace_VB ,_, thanks_NNS for_IN taking_VBG care_NN of_IN this_DT ._.','irrelevant'
' We_PRP have_VBP just_RB released_VBN Scrapy_NNP 0.14_CD ,_, so_IN you_PRP may_MD want_VB to_TO bump_VB the_DT version_NN as_IN part_NN of_IN the_DT changes_NNS for_IN the_DT upcoming_JJ package_NN ._.','relevant'
' Bear_VB in_IN mind_NN that_IN Scrapy_NNP now_RB depends_VBZ on_IN a_DT separate_JJ package_NN :_: w3lib_VB ,_, so_CC you_PRP would_MD have_VB to_TO add_VB a_DT python_NN -_HYPH w3lib_NN package_NN as_RB well_RB ._.','relevant'
' Perhaps_RB this_DT is_VBZ a_DT good_JJ time_NN to_TO synchronize_VB Ubuntu_NNP official_JJ package_NN with_IN Scrapy_NNP official_JJ package_NN [_-LRB- 1_CD ]_-RRB- ._.','relevant'
" But_CC it_PRP 's_VBZ probably_RB worth_JJ creating_VBG a_DT separate_JJ ticket_NN to_TO discuss_VB that_DT ._.",'irrelevant'
' [_-LRB- 1_LS ]_-RRB- https://github.com/scrapy/scrapy/tree/master/debian_JJ','irrelevant'
' Pablo_VB ,_, true_JJ ,_, but_CC at_IN least_JJS in_IN Ubuntu_NNP ,_, when_WRB you_PRP install_VBP iPython_NNP ,_, it_PRP replaces_VBZ the_DT python_NN command_NN with_IN itself_PRP ,_, I_PRP think_VBP ._.','relevant'
" Maybe_RB that_DT 's_VBZ just_RB the_DT django_NN shell_NN ..._: not_RB positive_JJ ._.",'relevant'
' On_IN Thu_NNP ,_, Nov_NNP 17_CD ,_, 2011_CD at_IN 15:21_CD ,_, Pablo_NNP Hoffman_NNP  _ wrote_VBD :_: \n\n__SP >_XX Ignace_VB ,_, thanks_NNS for_IN taking_VBG care_NN of_IN this_DT ._.','irrelevant'
' We_PRP have_VBP just_RB released_VBN Scrapy_NNP \n_ >_XX 0.14_CD ,_, so_IN you_PRP may_MD want_VB to_TO bump_VB the_DT version_NN as_IN part_NN of_IN the_DT changes_NNS for_IN the_DT \n_ >_SYM upcoming_JJ package_NN ._.','irrelevant'
' Bear_VB in_IN mind_NN that_IN Scrapy_NNP now_RB depends_VBZ on_IN a_DT separate_JJ \n_ >_XX package_NN :_: w3lib_VB ,_, so_CC you_PRP would_MD have_VB to_TO add_VB a_DT python_NN -_HYPH w3lib_NN package_NN as_RB well_RB ._.','relevant'
' >_XX \n_ >_XX Perhaps_RB this_DT is_VBZ a_DT good_JJ time_NN to_TO synchronize_VB Ubuntu_NNP official_JJ package_NN with_IN \n_ >_SYM Scrapy_NNP official_JJ package_NN [_-LRB- 1_CD ]_-RRB- ._.','relevant'
" But_CC it_PRP 's_VBZ probably_RB worth_JJ creating_VBG a_DT \n_ >_XX separate_JJ ticket_NN to_TO discuss_VB that_DT ._.",'irrelevant'
' >_XX \n_ >_XX [_-LRB- 1_CD ]_-RRB- https://github.com/scrapy/scrapy/tree/master/debian_JJ \n\n__SP Sure_UH !_.','irrelevant'
" I_PRP will_MD work_VB on_IN it_PRP by_IN the_DT end_NN of_IN next_JJ week_NN ,_, I_PRP 'll_MD keep_VB you_PRP posted_VBN ._.",'irrelevant'
' Cheers_NNP ,_, \n\xa0__SP Ignace_NNP M_NNP','irrelevant'
' looks_VBZ a_DT lot_NN like_IN Bug_NN #_$ 454783_CD which_WDT is_VBZ supposedly_RB fixed_VBN','irrelevant'
' Rolf_NN ,_, I_PRP would_MD agree_VB that_IN this_DT looks_VBZ very_RB similar_JJ ._.','irrelevant'
' Marking_VBG as_IN duplicate_NN and_CC nominating_VBG for_IN Hardy_NNP ._.','irrelevant'
' Unduping_VBG for_IN further_JJ analysis_NN ._.','irrelevant'
' Clint_NNP ,_, the_DT other_JJ bug_NN report_NN is_VBZ against_IN update_NN -_HYPH manager_NN ,_, I_PRP used_VBD plain_JJ aptitude_NN ._.','relevant'
' Furthermore_RB the_DT other_JJ ticket_NN is_VBZ supposedly_RB fixed_VBN since_IN karmic_JJ ,_, no_DT need_NN to_TO backport_VB a_DT fix_NN to_TO lucid_VB ._.','irrelevant'
' You_PRP nominated_VBD for_IN hardy_JJ ._.','irrelevant'
' That_DT of_IN course_NN may_MD make_VB sense_NN ,_, depending_VBG on_IN the_DT situation_NN ._.','irrelevant'
' Not_RB sure_JJ if_IN any_DT changes_NNS in_IN the_DT update_NN -_HYPH manager_NN package_NN would_MD have_VB prevented_VBN this_DT situation_NN ,_, though_RB ._.','relevant'
' I_PRP think_VBP lucid_JJ upstart_NN does_VBZ not_RB work_VB in_IN a_DT vserver_NN or_CC chroot_NN ,_, period_NN ._.','relevant'
" That_DT 's_VBZ my_PRP$ current_JJ understanding_NN ._.",'irrelevant'
' That_DT would_MD be_VB a_DT shame_NN ._.','relevant'
' http://blog.opperschaap.net/2009/11/16/chroot-with-upstart/_ADD','irrelevant'
' some_DT more_RBR helpful_JJ links_NNS I_PRP found_VBD \n_ http://wiki.raceme.org/dokuwiki/tof:computer:vserver:upstart_ubuntu_lucid_NNP \n_ http://linux-vserver.org/Upstart_issues_NNS','irrelevant'
" Status_NNP changed_VBD to_IN '_`` Confirmed_VBN '_'' because_IN the_DT bug_NN affects_VBZ multiple_JJ users_NNS ._.",'relevant'
' With_IN the_DT reminder_NN from_IN other_JJ people_NNS updating_VBG ,_, I_PRP retested_VBD this_DT ._.','irrelevant'
" Same_JJ issue_NN using_VBG Ubuntu_NNP 11.10_CD and_CC FF_NNP 9.0.1_VBP with_IN latest_JJS updates_NNS \n_ $_$ echo_VBP $_$ LANG_NNP \n_ en_CA.UTF-8_NNP \n_ $_$ echo_VBP $_$ LANGUAGE_NNP \n_ en_CA_NNP :_: en_FW \n_ This_DT is_VBZ from_IN an_DT '_`` out_IN of_IN the_DT box_NN '_`` install_NN of_IN Ubuntu_NNP to_IN a_DT VirtualBox_NNP VM_NNP ._.",'relevant'
' Since_IN there_EX are_VBP so_RB few_JJ people_NNS noticing_VBG ,_, this_DT *_NFP *_NFP really_RB *_NFP *_NFP looks_VBZ like_IN an_DT issue_NN related_VBN to_IN locale_NN en_CA_NNS \n_ I_PRP guess_VBP I_PRP need_VBP to_TO spin_VB up_RP a_DT new_JJ Ubuntu_NNP VM_NNP with_IN alternate_JJ settings_NNS to_TO confirm_VB','relevant'
' Got_VBD that_DT new_JJ VM_NNP created_VBN ._.','irrelevant'
' Works_NNS just_RB fine_JJ :_: \n_ Ubuntu_NNP 11.10_CD and_CC FF_NNP 9.0.1_VBP with_IN latest_JJS updates_NNS \n_ $_$ echo_VBP $_$ LANG_NNP \n_ en_US.UTF-8_NN \n_ $_$ echo_VBP $_$ LANGUAGE_NNP \n_ #_$ #_NNP blank_JJ #_$ #_$ \n_ VERY_RB strong_JJ indication_NN that_IN the_DT problem_NN is_VBZ related_VBN to_IN locale_NN information_NN ._.','relevant'
' en_CA_NN fails_VBZ ,_, en_US_NN works_VBZ ._.','relevant'
" Anyone_NN have_VB an_DT idea_NN about_IN what_WP '_`` package_NN '_'' this_DT really_RB belongs_VBZ with_IN ?_.",'irrelevant'
' I_PRP could_MD put_VB it_PRP under_IN one_CD of_IN the_DT javascript_NN packages_NNS instead_RB of_IN firefox_NN ,_, but_CC it_PRP really_RB belongs_VBZ to_IN a_DT lower_JJR level_NN ._.','relevant'
' I_PRP just_RB do_VBP not_RB know_VB which_WDT underlying_VBG library_NN toLocaleDateString_NN belongs_VBZ to_IN or_CC calls_NNS ._.','irrelevant'
' I_PRP add_VBP javascript_NN and_CC locales_NNS ._.','irrelevant'
' Sigh_NNP ..._. Something_NN ELSE_RB that_WDT should_MD be_VB in_IN my_PRP$ web_NN application_NN cross_NN browser_NN /_SYM cross_NN OS_NNP internationalization_NN testing_NN ,_, but_CC is_VBZ just_RB too_RB big_JJ to_TO be_VB reasonable_JJ ._.','relevant'
' I_PRP have_VBP this_DT problem_NN too_RB running_VBG Lubuntu_NNP 11.10_CD and_CC Firefox_NNP 10.0.2_CD ._.','relevant'
' Happens_VBZ with_IN the_DT Zotero_NNP plugin_NN ._.','relevant'
' Enter_VB the_DT date_NN in_IN ISO_NNP format_NN 2011_CD -_SYM 01_CD -_SYM 15_CD ..._NFP click_VB out_IN of_IN the_DT field_NN and_CC it_PRP shows_VBZ 11_CD -_SYM 01_CD -_SYM 2011_CD ._.','relevant'
' Oh_UH ,_, I_PRP guess_VBP I_PRP should_MD add_VB that_IN my_PRP$ system_NN locale_NN is_VBZ :_: en_CA.utf8_ADD','irrelevant'
' I_PRP have_VBP this_DT problem_NN too_RB ,_, using_VBG Linux_NNP Mint_NNP with_IN Firefox_NNP 12_CD and_CC only_RB Firebug_NNP installed_VBD ._.','relevant'
" I_PRP have_VBP the_DT `_`` en_CA.UTF-8_NN `_'' locale_NN ._.",'irrelevant'
' javascript_NN -_HYPH common_JJ package_NN only_RB expose_VB /usr_SYM /_SYM share_NN /_SYM javascrit_NN content_NN in_IN /javascript_NN URL_NN ._.','relevant'
' That_DT bug_NN is_VBZ not_RB related_VBN to_IN that_DT package_NN ._.','irrelevant'
" Status_NNP changed_VBD to_IN '_`` Confirmed_VBN '_'' because_IN the_DT bug_NN affects_VBZ multiple_JJ users_NNS ._.",'relevant'
' With_IN the_DT reminder_NN from_IN other_JJ people_NNS updating_VBG ,_, I_PRP retested_VBD this_DT ._.','irrelevant'
" Same_JJ issue_NN using_VBG Ubuntu_NNP 11.10_CD and_CC FF_NNP 9.0.1_VBP with_IN latest_JJS updates_NNS \n_ $_$ echo_VBP $_$ LANG_NNP \n_ en_CA.UTF-8_NNP \n_ $_$ echo_VBP $_$ LANGUAGE_NNP \n_ en_CA_NNP :_: en_FW \n_ This_DT is_VBZ from_IN an_DT '_`` out_IN of_IN the_DT box_NN '_`` install_NN of_IN Ubuntu_NNP to_IN a_DT VirtualBox_NNP VM_NNP ._.",'relevant'
' Since_IN there_EX are_VBP so_RB few_JJ people_NNS noticing_VBG ,_, this_DT *_NFP *_NFP really_RB *_NFP *_NFP looks_VBZ like_IN an_DT issue_NN related_VBN to_IN locale_NN en_CA_NNS \n_ I_PRP guess_VBP I_PRP need_VBP to_TO spin_VB up_RP a_DT new_JJ Ubuntu_NNP VM_NNP with_IN alternate_JJ settings_NNS to_TO confirm_VB','relevant'
' Got_VBD that_DT new_JJ VM_NNP created_VBN ._.','irrelevant'
' Works_NNS just_RB fine_JJ :_: \n_ Ubuntu_NNP 11.10_CD and_CC FF_NNP 9.0.1_VBP with_IN latest_JJS updates_NNS \n_ $_$ echo_VBP $_$ LANG_NNP \n_ en_US.UTF-8_NN \n_ $_$ echo_VBP $_$ LANGUAGE_NNP \n_ #_$ #_NNP blank_JJ #_$ #_$ \n_ VERY_RB strong_JJ indication_NN that_IN the_DT problem_NN is_VBZ related_VBN to_IN locale_NN information_NN ._.','relevant'
' en_CA_NN fails_VBZ ,_, en_US_NN works_VBZ ._.','relevant'
" Anyone_NN have_VB an_DT idea_NN about_IN what_WP '_`` package_NN '_'' this_DT really_RB belongs_VBZ with_IN ?_.",'irrelevant'
' I_PRP could_MD put_VB it_PRP under_IN one_CD of_IN the_DT javascript_NN packages_NNS instead_RB of_IN firefox_NN ,_, but_CC it_PRP really_RB belongs_VBZ to_IN a_DT lower_JJR level_NN ._.','relevant'
' I_PRP just_RB do_VBP not_RB know_VB which_WDT underlying_VBG library_NN toLocaleDateString_NN belongs_VBZ to_IN or_CC calls_NNS ._.','irrelevant'
' I_PRP add_VBP javascript_NN and_CC locales_NNS ._.','irrelevant'
' Sigh_NNP ..._. Something_NN ELSE_RB that_WDT should_MD be_VB in_IN my_PRP$ web_NN application_NN cross_NN browser_NN /_SYM cross_NN OS_NNP internationalization_NN testing_NN ,_, but_CC is_VBZ just_RB too_RB big_JJ to_TO be_VB reasonable_JJ ._.','relevant'
' I_PRP have_VBP this_DT problem_NN too_RB running_VBG Lubuntu_NNP 11.10_CD and_CC Firefox_NNP 10.0.2_CD ._.','relevant'
' Happens_VBZ with_IN the_DT Zotero_NNP plugin_NN ._.','relevant'
' Enter_VB the_DT date_NN in_IN ISO_NNP format_NN 2011_CD -_SYM 01_CD -_SYM 15_CD ..._NFP click_VB out_IN of_IN the_DT field_NN and_CC it_PRP shows_VBZ 11_CD -_SYM 01_CD -_SYM 2011_CD ._.','relevant'
' Oh_UH ,_, I_PRP guess_VBP I_PRP should_MD add_VB that_IN my_PRP$ system_NN locale_NN is_VBZ :_: en_CA.utf8_ADD','irrelevant'
' I_PRP have_VBP this_DT problem_NN too_RB ,_, using_VBG Linux_NNP Mint_NNP with_IN Firefox_NNP 12_CD and_CC only_RB Firebug_NNP installed_VBD ._.','relevant'
" I_PRP have_VBP the_DT `_`` en_CA.UTF-8_NN `_'' locale_NN ._.",'irrelevant'
' javascript_NN -_HYPH common_JJ package_NN only_RB expose_VB /usr_SYM /_SYM share_NN /_SYM javascrit_NN content_NN in_IN /javascript_NN URL_NN ._.','relevant'
' That_DT bug_NN is_VBZ not_RB related_VBN to_IN that_DT package_NN ._.','irrelevant'
